FID,vid,id,source,project,pcode,name,visit_date,visit,novisit_reason,geom,longitude,latitude,location_origin,prefecture,sousprefecture,commune,village,chantiers_numb,workers_numb,workers_women,workers_women_work_type,childunder15,childunder15_work_type,minerals,minerals_diamant,minerals_or,minerals_autre,production_destination,services1_name,services1_frequency,services2_name,services2_frequency,services3_name,services3_frequency,actor_type,actor1name,actor1name_frequency,actor1name_tax,actor1name_pillage,actor1name_forcedlabour,actor1name_buyminerals,actor1name_digging,actor1name_monopoly,actor2name,actor2name_frequency,actor2name_tax,actor2name_pillage,actor2name_forcedlabour,actor2name_buyminerals,actor2name_digging,actor2name_monopoly,actor3name,actor3name_frequency,actor3name_tax,actor3name_pillage,actor3name_forcedlabour,actor3name_buyminerals,actor3name_digging,actor3name_monopoly,roadblocks,roadblocks_actor,environment_water_change,environment_deforestation,conflict_category,conflict_type,accident_injured,accident_dead
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e48,717,99,IPIS,IPIS - Covid19 2020,cafmine00158,Batouri Danzi,2020/10/29,0,Appel telephonique - Covid19,POINT (15.9189483333 4.2687166667),15.91894833,4.26871667,GPS,Mambéré-Kadéï,Berbérati,Haute-Batouri,Batouri Danzé,,400,50,,20,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e49,718,193,IPIS,IPIS - Covid19 2020,cafmine00183,Koro,2020/10/29,0,Appel telephonique - Covid19,POINT (16.420199 6.504102),16.420199,6.504102,Approximation,Ouham-Pendé,Bozoum,Kouazo,Balua,,3,0,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e4a,719,203,IPIS,IPIS - Covid19 2020,cafmine00196,Takoyo 2,2020/10/29,0,Appel telephonique - Covid19,POINT (14.7712383333 5.7588483333),14.77123833,5.75884833,GPS,Nana-Mambéré,Baboua,Baboua,Dombayeke,,30,10,,13,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e4b,720,204,IPIS,IPIS - Covid19 2020,cafmine00197,Gbaro,2020/10/29,0,Appel telephonique - Covid19,POINT (14.7755583333 5.699895),14.77555833,5.699895,GPS,Nana-Mambéré,Baboua,Baboua,Dombayeke,,210,40,,30,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e4c,721,205,IPIS,IPIS - Covid19 2020,cafmine00199,Ngbabéré 1,2020/10/29,0,Appel telephonique - Covid19,POINT (14.8136433333 5.6848866667),14.81364333,5.68488667,GPS,Nana-Mambéré,Baboua,Baboua,Yezo,,25,7,,8,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e4d,722,227,IPIS,IPIS - Covid19 2020,cafmine00235,Yoho Nana,2020/10/29,0,Appel telephonique - Covid19,POINT (17.1678 6.1235016667),17.1678,6.12350167,GPS,Ouham,Bossangoa,Koro-M'poko,Ndo Kete,,10,0,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e4e,723,34,IPIS,IPIS - Covid19 2020,cafmine00239,Pays2,2020/10/29,0,Appel telephonique - Covid19,POINT (17.7176983333 6.6928066667),17.71769833,6.69280667,GPS,Ouham,Bossangoa,Ben Zambé,Boulakaba,,50,12,,4,,Or,0,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e4f,724,233,IPIS,IPIS - Covid19 2020,cafmine00246,Bekombo,2020/10/29,0,Appel telephonique - Covid19,POINT (14.8387183333 5.98268),14.83871833,5.98268,GPS,Nana-Mambéré,Baboua,Baboua,Sodea,,20,3,,6,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e50,725,235,IPIS,IPIS - Covid19 2020,cafmine00248,Gokopondo,2020/10/29,0,Appel telephonique - Covid19,POINT (14.6509933333 5.8027983333),14.65099333,5.80279833,GPS,Nana-Mambéré,Baboua,Baboua,Deba,,21,6,,9,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e51,726,118,IPIS,IPIS - Covid19 2020,cafmine00261,Dapè,2020/10/29,0,Appel telephonique - Covid19,POINT (15.4660666667 5.0982883333),15.46606667,5.09828833,GPS,Nana-Mambéré,Abba,Nadziboro,Gbadian,,150,10,,10,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e52,727,115,IPIS,IPIS - Covid19 2020,cafmine00262,Kolongo,2020/10/29,0,Appel telephonique - Covid19,POINT (15.492425 5.0594833333),15.492425,5.05948333,GPS,Nana-Mambéré,Abba,Nadziboro,Bouli,,50,5,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e53,728,238,IPIS,IPIS - Covid19 2020,cafmine00263,Mambere Carrière,2020/10/29,0,Appel telephonique - Covid19,POINT (15.4845916667 5.0892283333),15.48459167,5.08922833,GPS,Nana-Mambéré,Abba,Nadziboro,Gbadian,,100,20,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e54,729,39,IPIS,IPIS - Covid19 2020,cafmine00290,Nakeko,2020/10/29,0,Appel telephonique - Covid19,POINT (15.25718 5.1747433333),15.25718,5.17474333,GPS,Nana-Mambéré,Abba,Abba,Abba,,400,150,,80,,Or,0,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e55,730,257,IPIS,IPIS - Covid19 2020,cafmine00316,Sabia,2020/10/29,0,Appel telephonique - Covid19,POINT (14.7364433333 5.482335),14.73644333,5.482335,GPS,Nana-Mambéré,Baboua,Baboua,Ndongori,,42,8,,12,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e56,731,258,IPIS,IPIS - Covid19 2020,cafmine00318,Rombi,2020/10/29,0,Appel telephonique - Covid19,POINT (14.8055 5.5535),14.8055,5.5535,Approximation,Nana-Mambéré,Baboua,Baboua,Bera-Boyere,,355,65,,86,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e57,732,259,IPIS,IPIS - Covid19 2020,cafmine00319,Gbapoka,2020/10/29,0,Appel telephonique - Covid19,POINT (14.8359 5.74097),14.8359,5.74097,Approximation,Nana-Mambéré,Baboua,Baboua,Bera-Boyere,,120,27,,42,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e58,733,182,IPIS,IPIS - Covid19 2020,cafmine00119,Lopo,2020/10/30,0,Appel telephonique - Covid19,POINT (16.0820683333 3.584555),16.08206833,3.584555,GPS,Sangha-Mbaéré,Nola,Nola,Lopo,,400,80,,35,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e59,734,183,IPIS,IPIS - Covid19 2020,cafmine00122,Ngola1,2020/10/30,0,Appel telephonique - Covid19,POINT (16.1436016667 3.22684),16.14360167,3.22684,GPS,Sangha-Mbaéré,Nola,Salo,Nolan 2 & 3,,25,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e5a,735,184,IPIS,IPIS - Covid19 2020,cafmine00126,Yanguénda,2020/10/30,0,Appel telephonique - Covid19,POINT (16.196895 3.7464983333),16.196895,3.74649833,GPS,Sangha-Mbaéré,Nola,Nola,Mboussa,,40,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e5b,736,185,IPIS,IPIS - Covid19 2020,cafmine00127,Liboko,2020/10/30,0,Appel telephonique - Covid19,POINT (16.486245 3.5206016667),16.486245,3.52060167,GPS,Sangha-Mbaéré,Nola,Nola,Liboko,,4,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e5c,737,32,IPIS,IPIS - Covid19 2020,cafmine00267,Sanda,2020/10/30,0,Appel telephonique - Covid19,POINT (15.3888233333 5.158435),15.38882333,5.158435,GPS,Nana-Mambéré,Abba,Nadziboro,Sanda1,,60,10,,0,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e5d,738,37,IPIS,IPIS - Covid19 2020,cafmine00284,Mambéré Ndongué,2020/10/30,0,Appel telephonique - Covid19,POINT (15.5605083333 5.1278816667),15.56050833,5.12788167,GPS,Nana-Mambéré,Abba,Nadziboro,Ndongué,,150,30,,10,,Diamant,1,0,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e5e,739,56,IPIS,IPIS - Covid19 2020,cafmine00123,Ngola1,2020/10/31,0,Appel telephonique - Covid19,POINT (16.1383733333 3.223),16.13837333,3.223,GPS,Sangha-Mbaéré,Nola,Salo,Ngola1,,30,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e5f,740,57,IPIS,IPIS - Covid19 2020,cafmine00124,Mayembé,2020/10/31,0,Appel telephonique - Covid19,POINT (16.22412 3.5363716667),16.22412,3.53637167,GPS,Sangha-Mbaéré,Nola,Nola,Mangolo,,12,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e60,741,58,IPIS,IPIS - Covid19 2020,cafmine00125,Belemboke,2020/10/31,0,Appel telephonique - Covid19,POINT (16.22248 3.3906866667),16.22248,3.39068667,GPS,Sangha-Mbaéré,Nola,Nola,Belemboke,,25,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e61,742,59,IPIS,IPIS - Covid19 2020,cafmine00129,Docko,2020/10/31,0,Appel telephonique - Covid19,POINT (16.1336216667 3.2197733333),16.13362167,3.21977333,GPS,Sangha-Mbaéré,Nola,Salo,Docko,,6,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e62,743,89,IPIS,IPIS - Covid19 2020,cafmine00167,Lobe,2020/10/31,0,Appel telephonique - Covid19,POINT (17.3543716667 4.2986066667),17.35437167,4.29860667,GPS,Lobaye,Boda,Lobaye,Dana-Bofi,,150,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e63,744,78,IPIS,IPIS - Covid19 2020,cafmine00170,Bekombo,2020/10/31,0,Appel telephonique - Covid19,POINT (15.8545333333 4.6525266667),15.85453333,4.65252667,GPS,Mambéré-Kadéï,Berbérati,Haute-Batouri,Nadombo,,100,10,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e64,745,198,IPIS,IPIS - Covid19 2020,cafmine00187,Kobé,2020/10/31,0,Appel telephonique - Covid19,POINT (16.679576 6.63281),16.679576,6.63281,Approximation,Ouham-Pendé,Bozoum,Dan-Gbabiri,Bodivo,,150,20,,5,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e65,746,33,IPIS,IPIS - Covid19 2020,cafmine00237,Dock Sala,2020/10/31,0,Appel telephonique - Covid19,POINT (17.2394183333 6.1221583333),17.23941833,6.12215833,GPS,Ouham,Bossangoa,Koro-M'poko,Willy,,10,0,,0,,Or,0,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e66,747,191,IPIS,IPIS - Covid19 2020,cafmine00181,Taféh,2020/11/1,0,Appel telephonique - Covid19,POINT (16.365362 6.371489),16.365362,6.371489,Approximation,Ouham-Pendé,Bozoum,Kouazo,Bohélé,,200,75,,50,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e67,748,192,IPIS,IPIS - Covid19 2020,cafmine00182,Nzakagawa,2020/11/1,0,Appel telephonique - Covid19,POINT (16.428797 6.486288),16.428797,6.486288,Approximation,Ouham-Pendé,Bozoum,Kouazo,Balua,,100,40,,45,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e68,749,38,IPIS,IPIS - Covid19 2020,cafmine00285,Sipi,2020/11/1,0,Appel telephonique - Covid19,POINT (15.5607466667 5.1278483333),15.56074667,5.12784833,GPS,Nana-Mambéré,Abba,Nadziboro,Ndongué,,250,50,,20,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e69,750,1,IPIS,IPIS - Covid19 2020,cafmine00011,Sadou,2020/11/2,0,Appel telephonique - Covid19,POINT (15.69165 6.80107),15.69165,6.80107,Approximation,Ouham-Pendé,Bocaranga,Péndé,Boléré,,50,20,,10,,Or,0,1,0,,,,,,,,groupe_arme,3R,aleatoire,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e6a,751,29,IPIS,IPIS - Covid19 2020,cafmine00286,Gbin-Mboussa,2020/11/2,0,Appel telephonique - Covid19,POINT (15.424519 5.136107),15.424519,5.136107,Approximation,Nana-Mambéré,Abba,Nadziboro,Abo,,200,50,,10,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e6b,752,28,IPIS,IPIS - Covid19 2020,cafmine00287,Gbin-Mboussa 2,2020/11/2,0,Appel telephonique - Covid19,POINT (15.4277933333 5.1336433333),15.42779333,5.13364333,GPS,Nana-Mambéré,Abba,Nadziboro,Abo,,150,30,,0,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Anti-balaka,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e6c,753,120,IPIS,IPIS - Covid19 2020,cafmine00288,Mambéré Abo,2020/11/2,0,Appel telephonique - Covid19,POINT (15.4020216667 5.14842),15.40202167,5.14842,GPS,Nana-Mambéré,Abba,Nadziboro,Abo,,250,60,,20,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e6d,754,221,IPIS,IPIS - Covid19 2020,cafmine00230,Dengue Yoho,2020/11/3,0,Appel telephonique - Covid19,POINT (17.2161266667 6.095355),17.21612667,6.095355,GPS,Ouham,Bossangoa,Koro-M'poko,Yoho,,8,0,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e6e,755,220,IPIS,IPIS - Covid19 2020,cafmine00228,Willy,2020/11/4,0,Appel telephonique - Covid19,POINT (17.2563 6.1224516667),17.2563,6.12245167,GPS,Ouham,Bossangoa,Koro-M'poko,Katanga2,,100,20,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e6f,756,225,IPIS,IPIS - Covid19 2020,cafmine00234,Yoho,2020/11/4,0,Appel telephonique - Covid19,POINT (17.1980783333 6.1137133333),17.19807833,6.11371333,GPS,Ouham,Bossangoa,Koro-M'poko,Yoho,,2,0,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e70,757,98,IPIS,IPIS - Covid19 2020,cafmine00153,Arabi,2020/11/5,0,Appel telephonique - Covid19,POINT (15.5991716667 3.9329016667),15.59917167,3.93290167,GPS,Mambéré-Kadéï,Sosso-Nakombo,Basse-Kadéi,Arabi,,500,150,,50,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e71,758,114,IPIS,IPIS - Covid19 2020,cafmine00155,Nazembe,2020/11/5,0,Appel telephonique - Covid19,POINT (15.948955 4.183255),15.948955,4.183255,GPS,Mambéré-Kadéï,Berbérati,Basse-Mambéré,Siriri,,100,20,,5,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e72,759,188,IPIS,IPIS - Covid19 2020,cafmine00156,Mboumbou,2020/11/5,0,Appel telephonique - Covid19,POINT (15.49948 4.0544983333),15.49948,4.05449833,GPS,Mambéré-Kadéï,Sosso-Nakombo,Basse-Kadéi,Beinademon,,300,50,,10,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e73,760,109,IPIS,IPIS - Covid19 2020,cafmine00172,Maoro,2020/11/5,0,Appel telephonique - Covid19,POINT (17.1132216667 4.7955166667),17.11322167,4.79551667,GPS,Lobaye,Boganangone,Boganangone,Djoumbélé,,180,75,,10,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e74,761,79,IPIS,IPIS - Covid19 2020,cafmine00173,Kpâ,2020/11/5,0,Appel telephonique - Covid19,POINT (17.2728383333 4.7276416667),17.27283833,4.72764167,GPS,Lobaye,Boganangone,Boganangone,Dolo,,30,12,,6,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e75,762,216,IPIS,IPIS - Covid19 2020,cafmine00219,Gom,2020/11/5,0,Appel telephonique - Covid19,POINT (14.8631433333 5.23032),14.86314333,5.23032,GPS,Nana-Mambéré,Abba,Abba,Sagani,,60,30,,10,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e76,763,217,IPIS,IPIS - Covid19 2020,cafmine00220,Gom,2020/11/5,0,Appel telephonique - Covid19,POINT (14.90987 5.228655),14.90987,5.228655,GPS,Nana-Mambéré,Abba,Abba,Sagani,,80,40,,5,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e77,764,107,IPIS,IPIS - Covid19 2020,cafmine00271,Gbayenbé,2020/11/5,0,Appel telephonique - Covid19,POINT (15.19119 5.3903033333),15.19119,5.39030333,GPS,Nana-Mambéré,Abba,Abba,Abba,,100,20,,10,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e78,765,241,IPIS,IPIS - Covid19 2020,cafmine00272,Gbengoto,2020/11/5,0,Appel telephonique - Covid19,POINT (15.2361 5.3744916667),15.2361,5.37449167,GPS,Nana-Mambéré,Abba,Abba,Kpokorta,,60,20,,15,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e79,766,242,IPIS,IPIS - Covid19 2020,cafmine00273,Gbadakon,2020/11/5,0,Appel telephonique - Covid19,POINT (15.18898 5.497145),15.18898,5.497145,GPS,Nana-Mambéré,Abba,Abba,Ndjiba Molé,,60,20,,10,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e7a,767,132,IPIS,IPIS - Covid19 2020,cafmine00022,Gamme Senguèmon,2020/11/6,0,Appel telephonique - Covid19,POINT (16.993305 5.5278216667),16.993305,5.52782167,GPS,Ombella-M'Poko,Yaloké,Guézéli,Gaga,,1041,350,,70,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e7b,768,133,IPIS,IPIS - Covid19 2020,cafmine00023,Yongoro-Nguiza,2020/11/6,0,Appel telephonique - Covid19,POINT (16.9793166667 5.5189516667),16.97931667,5.51895167,GPS,Ombella-M'Poko,Yaloké,Guézéli,Yongoro-Nguiza,,183,50,,86,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e7c,769,134,IPIS,IPIS - Covid19 2020,cafmine00024,Gamme-Carrière,2020/11/6,0,Appel telephonique - Covid19,POINT (16.9530383333 5.509415),16.95303833,5.509415,GPS,Ombella-M'Poko,Yaloké,Guézéli,Carrière,,297,90,,25,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e7d,770,135,IPIS,IPIS - Covid19 2020,cafmine00025,Gamme-Yofo,2020/11/6,0,Appel telephonique - Covid19,POINT (16.978135 5.50281),16.978135,5.50281,GPS,Ombella-M'Poko,Yaloké,Guézéli,Yofo,,350,70,,50,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e7e,771,136,IPIS,IPIS - Covid19 2020,cafmine00027,Gamme 5 Kilo,2020/11/6,0,Appel telephonique - Covid19,POINT (17.01591 5.53323),17.01591,5.53323,GPS,Ombella-M'Poko,Yaloké,Guézéli,5kilos,,210,91,,62,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e7f,772,137,IPIS,IPIS - Covid19 2020,cafmine00028,Ban,2020/11/6,0,Appel telephonique - Covid19,POINT (17.0307483333 5.5570616667),17.03074833,5.55706167,GPS,Ombella-M'Poko,Yaloké,Guézéli,Ban,,1200,350,,380,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e80,773,141,IPIS,IPIS - Covid19 2020,cafmine00034,Péya,2020/11/6,0,Appel telephonique - Covid19,POINT (16.9743766667 5.6466116667),16.97437667,5.64661167,GPS,Ombella-M'Poko,Yaloké,Guézéli,Oko-Péya,,210,85,,72,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e81,774,142,IPIS,IPIS - Covid19 2020,cafmine00035,Oko-Péya,2020/11/6,0,Appel telephonique - Covid19,POINT (16.9546616667 5.6358883333),16.95466167,5.63588833,GPS,Ombella-M'Poko,Yaloké,Guézéli,Oko-Péya,,602,120,,87,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e82,775,143,IPIS,IPIS - Covid19 2020,cafmine00036,Nandombo,2020/11/6,0,Appel telephonique - Covid19,POINT (16.9715566667 5.6185366667),16.97155667,5.61853667,GPS,Ombella-M'Poko,Yaloké,Guézéli,Dombourou,,120,25,,42,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e83,776,146,IPIS,IPIS - Covid19 2020,cafmine00042,Ban Camp-Bangui,2020/11/6,0,Appel telephonique - Covid19,POINT (17.0505716667 5.6819683333),17.05057167,5.68196833,GPS,Ombella-M'Poko,Yaloké,Guézéli,Camp-Bangui,,198,50,,32,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4e84,777,147,IPIS,IPIS - Covid19 2020,cafmine00044,Gbolon,2020/11/6,0,Appel telephonique - Covid19,POINT (17.0011383333 5.7034633333),17.00113833,5.70346333,GPS,Ombella-M'Poko,Yaloké,Guézéli,Zoué,,200,40,,25,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
